
32,4,0.300624,0.743162,0.644318,364,768,
33,0,-0.788478,0.762719,0,193,880,
33,1,-0.280846,2.9825,0,207,1021,
33,2,-0.195142,3.11616,0,177,1045,
33,3,-2.51838,7.65523,0,164,774,
33,4,0.406106,0.834692,0.644318,378,731,
34,0,-0.725189,0.765994,0,262,813,
34,1,0,2.02526,0,154,925,
34,2,-0.187231,2.98983,0,213,1025,
34,3,-0.288757,3.06651,0,194,1029,
34,4,-2.49201,2.86527,0,153,999,
34,5,-2.51838,7.65523,0,153,786,
34,6,0.193823,0.86459,0.644318,247,778,
34,7,0.537959,0.857914,0.644318,301,770,
34,8,0.221512,0.988103,0.644318,301,770,
35,0,0,2.02526,0,159,918,
35,1,-0.187231,2.98983,0,207,1030,
35,2,-0.288757,3.06651,0,188,1036,
35,3,-2.49201,2.86527,0,153,999,
35,4,-2.51838,7.65523,0,158,780,
35,5,0.348091,0.95092,0.644318,339,854,
36,0,0.0632892,2.02427,0,193,901,
36,1,-0.187231,2.98983,0,210,1024,
36,2,-0.288757,3.06651,0,193,1029,
36,3,-2.51838,7.65523,0,164,775,
36,4,0.362595,0.990541,0.644318,258,882,
37,0,0.6263,0.500413,0,199,835,
37,1,0.342817,1.04207,0,266,903,
37,2,0.0632892,2.02427,0,170,921,
37,3,1.39236,1.47071,0,170,921,
37,4,-0.187231,2.98983,0,214,1024,
37,5,-0.195142,3.11616,0,169,1055,
37,6,-2.49201,2.86527,0,153,994,
37,7,-2.51838,7.65523,0,166,773,
38,0,0.356002,1.08215,0,324,869,
38,1,0.0632892,2.02427,0,171,924,
38,2,-0.187231,2.98983,0,219,1018,
38,3,-0.288757,3.06651,0,195,1023,
38,4,-2.49201,2.86527,0,150,999,
38,5,-2.51838,7.65523,0,158,779,
38,6,0.6263,0.500413,0.644318,220,777,
39,0,0.308535,1.05273,0,350,805,
39,1,0.0632892,2.02427,0,176,905,
39,2,-0.187231,2.98983,0,210,1022,
39,3,-0.288757,3.06651,0,199,1022,
39,4,-2.49201,2.86527,0,150,1001,
39,5,-2.51838,7.65523,0,156,779,
39,6,0.692226,0.553088,0.644318,177,742,
39,7,0.17932,1.4233,0.644318,194,865,
40,0,0.320402,1.09322,0,382,802,
40,1,0.0632892,2.02427,0,153,920,
40,2,1.39236,1.47071,0,153,920,
40,3,-0.187231,2.98983,0,212,1025,
40,4,-0.288757,3.06651,0,192,1030,
40,5,0.0817486,1.30542,0.644318,250,887,
41,0,0.284802,1.10303,0,405,800,
41,1,-0.187231,2.98983,0,206,1031,
41,2,-0.288757,3.06651,0,182,1036,
41,3,-2.49201,2.86527,0,159,993,
41,4,-2.51838,7.65523,0,156,783,
41,5,0.0421928,1.34951,0.644318,251,888,
42,0,0.221512,1.16045,0,318,832,
42,1,0.474669,1.17341,0,235,890,
42,2,-0.187231,2.98983,0,216,1029,
42,3,-0.288757,3.06651,0,203,1029,
42,4,-2.51838,7.65523,0,157,778,
42,5,0.0435113,1.39168,0.644318,284,889,
43,0,0.213601,1.119,0,398,808,
43,1,0,1.43456,0,227,949,
43,2,-0.187231,2.98983,0,191,1040,
43,3,-0.288757,3.06651,0,183,1039,
44,0,0.284802,1.10303,0,344,812,
44,1,0,1.43456,0,203,961,
44,2,1.42533,1.37876,0,170,960,
44,3,-1.79715,0.838324,0,170,960,
44,4,-0.187231,2.98983,0,203,1032,
44,5,-0.195142,3.11616,0,180,1055,
44,6,-1.26842,2.85301,0,180,1055,
44,7,-2.51838,7.65523,0,160,776,
45,0,-0.788478,0.762719,0,284,787,
45,1,0.229423,1.20189,0,272,841,
45,2,0,1.47675,0,195,957,
45,3,-0.0685633,2.19296,0,163,957,
45,4,1.16558,1.85881,0,163,957,
45,5,-0.187231,2.98983,0,171,1049,
45,6,-0.195142,3.11616,0,169,1064,
45,7,-2.51838,7.65523,0,159,778,
46,0,0.122623,1.30222,0,194,905,
46,1,0.57224,1.17616,0,194,905,
46,2,-0.0474669,1.5182,0,156,972,
46,3,-0.0685633,2.19296,0,180,950,
46,4,1.23414,1.81402,0,180,950,
46,5,-0.280846,2.9825,0,180,1048,
46,6,-0.195142,3.11616,0,172,1065,
46,7,-2.51838,7.65523,0,165,774,
46,8,0.221512,1.16045,0.644318,367,770,
47,0,-0.788478,0.762719,0,281,791,
47,1,0.464121,1.26789,0,194,921,
47,2,-0.0685633,2.19296,0,158,940,
47,3,1.23414,1.81402,0,158,940,
47,4,-0.187231,2.98983,0,172,1057,
47,5,-0.195142,3.11616,0,169,1069,
47,6,-2.51838,7.65523,0,162,776,
47,7,0.229423,1.20189,0.644318,368,786,
48,0,-0.788478,0.762719,0,289,783,
48,1,1.16558,1.85881,0,157,948,
48,2,0,2.19403,0,157,948,
48,3,-0.187231,2.98983,0,174,1057,
48,4,-0.192505,3.07405,0,189,1055,
48,5,0.245246,1.28478,0.644318,323,867,
49,0,-0.788478,0.762719,0,289,783,
49,1,0.261068,1.36767,0,206,956,
49,2,-0.137127,2.18974,0,174,954,
49,3,1.16558,1.85881,0,174,954,
49,4,-0.187231,2.98983,0,202,1042,
49,5,-0.288757,3.06651,0,203,1038,
49,6,-2.49201,2.86527,0,153,998,
49,7,-2.51838,7.65523,0,150,788,
49,8,0,1.60333,0.644318,181,960,
50,0,-0.788478,0.762719,0,277,790,
50,1,0.253157,1.32622,0,282,912,
50,2,-0.187231,2.98983,0,188,1056,
50,3,-0.288757,3.06651,0,188,1051,
50,4,0,1.64552,0.644318,151,966,
51,0,-0.788478,0.762719,0,283,787,
51,1,-0.959887,0.68871,0,158,807,
51,2,0.996805,0.6341,0,158,807,
51,3,0.0817486,1.30542,0,255,894,
51,4,0.217557,1.37526,0,203,932,
51,5,-0.187231,2.98983,0,184,1050,
51,6,-0.192505,3.07405,0,187,1045,
51,7,-2.51838,7.65523,0,152,786,
52,0,-0.788478,0.762719,0,284,787,
52,1,0.0408743,1.30734,0,254,898,
52,2,0.304579,1.35864,0,243,938,
52,3,-0.0685633,2.19296,0,169,967,
52,4,1.23414,1.81402,0,169,967,
52,5,-0.187231,2.98983,0,185,1052,
52,6,-0.288757,3.06651,0,192,1050,
53,0,-0.788478,0.762719,0,285,787,
53,1,-0.0408743,1.30734,0,217,895,
53,2,0.130534,1.38623,0,192,931,
53,3,0.565648,1.27229,0,192,931,
53,4,-0.0685633,2.19296,0,162,967,
53,5,1.3027,1.76542,0,162,967,
53,6,-0.187231,2.98983,0,171,1047,
53,7,-0.38501,3.05592,0,161,1046,
53,8,-2.51838,7.65523,0,156,783,
54,0,-0.788478,0.762719,0,279,791,
54,1,0.253157,1.32622,0,363,911,
54,2,-0.137127,2.18974,0,157,970,
54,3,1.23414,1.81402,0,157,970,
54,4,-0.27689,2.94049,0,173,1053,
54,5,-0.288757,3.06651,0,171,1061,
54,6,-2.49201,2.86527,0,152,998,
54,7,-2.51838,7.65523,0,170,769,
55,0,-0.788478,0.762719,0,283,788,
55,1,-0.187231,2.98983,0,179,1068,
55,2,-0.288757,3.06651,0,162,1068,
55,3,-2.49201,2.86527,0,154,997,
55,4,-2.51838,7.65523,0,155,784,
55,5,0.0408743,1.30734,-0.644318,293,838,
56,0,-0.187231,2.98983,0,179,1074,
56,1,-0.288757,3.06651,0,160,1081,
56,2,-2.51838,7.65523,0,162,781,
56,3,0.158223,1.25586,-0.644318,391,812,
57,0,0,1.13921,0,374,799,
57,1,0.158223,1.25586,0,298,867,
58,0,0.0356002,1.13865,0,397,797,
58,1,0,1.26578,0,248,867,
58,2,0.395558,1.20239,0,248,867,
58,3,0.95725,2.61503,0,155,1063,
58,4,-2.51838,7.65523,0,150,791,
59,0,0,1.13921,0,367,799,
59,1,0.316446,1.22559,0,266,868,
59,2,-0.118667,1.26021,0,266,868,
59,3,1.16558,1.85881,0,168,936,
59,4,0.870227,2.64526,0,182,1045,
59,5,-2.51838,7.65523,0,156,784,
60,0,0.0764745,1.2212,0,385,837,
60,1,1.16558,1.85881,0,169,932,
60,2,0.95725,2.61503,0,162,1054,
60,3,-2.49201,2.86527,0,150,1000,
60,4,-2.51838,7.65523,0,170,768,
61,0,-0.110756,1.1762,0,344,807,
61,1,0.0791115,1.26331,0,322,866,
61,2,1.23414,1.81402,0,159,940,
61,3,0.95725,2.61503,0,169,1051,
62,0,-0.114712,1.2182,0,368,835,
62,1,-0.390284,1.51156,0,165,958,
62,2,1.16558,1.85881,0,159,935,
62,3,0.870227,2.64526,0,162,1057,
62,4,-2.49201,2.86527,0,152,997,
62,5,-2.51838,7.65523,0,156,784,
63,0,-0.221512,1.16045,0,369,806,
63,1,-0.0817486,1.30542,0,255,895,
63,2,0.870227,2.64526,0,173,1046,
64,0,-0.229423,1.20189,0,333,825,
64,1,-0.204371,1.29191,0,230,888,
64,2,1.23414,1.81402,0,179,929,
64,3,0.95725,2.61503,0,168,1051,
65,0,-0.305898,1.18474,0,351,835,
65,1,-0.245246,1.28478,0,284,896,
65,2,-0.61707,1.38795,0,164,959,
65,3,0.870227,2.64526,0,169,1048,
65,4,-2.49201,2.86527,0,154,997,
66,0,-0.406106,1.10941,0,377,805,
66,1,-0.337543,1.3073,0,274,927,
66,2,-0.61707,1.38795,0,204,952,
66,3,1.23414,1.81402,0,167,930,
66,4,0.870227,2.64526,0,165,1052,
66,5,-2.49201,2.86527,0,152,996,
67,0,-0.479943,1.07952,0,363,808,
67,1,-0.326994,1.26644,0,290,896,
67,2,-0.712004,1.34173,0,184,966,
67,3,-0.137127,2.18974,0,200,940,
67,4,1.23414,1.81402,0,200,940,
67,5,0.870227,2.64526,0,161,1057,
68,0,-0.788478,0.762719,0,288,787,
68,1,-0.497084,1.11807,0,340,834,
68,2,-0.421928,1.28255,0,262,922,
68,3,1.23414,1.81402,0,155,937,
68,4,0.95725,2.61503,0,153,1065,
68,5,-0.280846,2.9825,0,150,1099,
68,6,-2.49201,2.86527,0,157,993,
69,0,-0.788478,0.762719,0,289,783,
69,1,-0.535321,1.10028,0,306,830,
69,2,-0.611796,1.05966,0,306,830,
69,3,-0.421928,1.28255,0,252,915,
69,4,1.23414,1.81402,0,161,938,
69,5,0.870227,2.64526,0,154,1064,
70,0,-0.788478,0.762719,0,285,786,
70,1,-0.573559,1.08084,0,300,832,
70,2,-0.506314,1.25164,0,271,914,
70,3,1.16558,1.85881,0,158,934,
70,4,-0.0685633,2.19296,0,158,934,
70,5,0.870227,2.64526,0,159,1059,
70,6,-2.49201,2.86527,0,150,997,
71,0,-0.788478,0.762719,0,285,787,
71,1,-0.611796,1.05966,0,302,831,
71,2,-0.435113,1.32263,0,192,945,
71,3,1.23414,1.81402,0,165,934,
71,4,0.870227,2.64526,0,157,1062,
71,5,-2.49201,2.86527,0,152,992,
72,0,-0.788478,0.762719,0,282,790,
72,1,-0.548507,1.23373,0,276,911,
72,2,1.23414,1.81402,0,156,945,
72,3,0.870227,2.64526,0,166,1051,
72,4,-0.280846,2.9825,0,154,1090,
72,5,-2.49201,2.86527,0,158,985,
73,0,-0.788478,0.762719,0,283,790,
73,1,-0.632892,1.0962,0,296,866,
73,2,-0.65267,1.22992,0,200,918,
73,3,0.0632892,2.02427,0,172,918,
73,4,1.23414,1.81402,0,163,939,
73,5,0.0685633,2.19296,0,163,939,
73,6,0.870227,2.64526,0,162,1055,
74,0,-0.788478,0.762719,0,283,789,
74,1,-0.712004,1.04655,0,272,869,
74,2,-0.65267,1.22992,0,177,935,
74,3,0.870227,2.64526,0,152,1065,
74,4,-2.49201,2.86527,0,166,992,
75,0,-0.788478,0.762719,0,285,788,
75,1,-0.735737,1.08143,0,260,895,
75,2,-0.672448,1.26719,0,183,950,
75,3,0.870227,2.64526,0,152,1067,
76,0,-0.788478,0.762719,0,286,786,
76,1,-0.776612,1.05246,0,235,895,
76,2,-0.717278,1.24236,0,198,947,
76,3,0.870227,2.64526,0,157,1063,
76,4,-2.51838,7.65523,0,168,791,
77,0,-0.788478,0.762719,0,284,787,
77,1,-0.843856,1.05398,0,221,911,
77,2,-0.738374,1.2789,0,164,970,
77,3,0.870227,2.64526,0,151,1068,
78,0,-0.788478,0.762719,0,281,790,
78,1,-0.843856,1.05398,0,187,911,
78,2,-0.738374,1.2789,0,188,966,
78,3,-2.53157,7.69531,0,155,782,
79,0,-0.788478,0.762719,0,289,785,
79,1,-0.886049,1.01876,0,222,910,
79,2,0.870227,2.64526,0,163,1057,
80,0,-0.754197,0.796634,0,291,786,
80,1,-0.886049,1.01876,0,211,914,
80,2,0.870227,2.64526,0,161,1059,
81,0,-0.857042,0.684776,0,223,786,
81,1,-0.806938,1.18609,0,229,909,
81,2,0.95725,2.61503,0,162,1059,
81,3,-2.63969,2.78822,0,156,988,
81,4,-2.51838,7.65523,0,152,782,
82,0,-0.82276,0.725606,0,255,790,
82,1,-0.851768,1.15431,0,257,919,
82,2,0.870227,2.64526,0,159,1060,
82,3,-2.5197,2.89711,0,154,992,
82,4,-2.51838,7.65523,0,165,773,
83,0,-0.82276,0.725606,0,271,785,
83,1,-0.851768,1.15431,0,230,952,
83,2,0.870227,2.64526,0,162,1057,
83,3,-2.61068,2.75758,0,164,991,
83,4,-2.51838,7.65523,0,161,772,
84,0,-0.791116,0.697698,0,250,786,
84,1,-0.817486,1.02104,0,234,892,
84,2,0.0632892,2.02427,0,158,933,
84,3,1.23414,1.81402,0,153,949,
84,4,-0.0685633,2.19296,0,153,949,
84,5,0.870227,2.64526,0,157,1061,
84,6,-2.49201,2.86527,0,153,1000,
84,7,-2.51838,7.65523,0,157,773,
84,8,-0.739693,1.17963,-0.644318,264,865,
85,0,-0.791116,0.697698,0,253,780,
85,1,-0.801664,1.08641,0,248,910,
85,2,0.870227,2.64526,0,158,1061,
85,3,-2.49201,2.86527,0,155,994,
86,0,-0.791116,0.697698,0,263,779,
86,1,-0.801664,1.08641,0,170,919,
86,2,0.0632892,2.02427,0,151,940,
86,3,0.870227,2.64526,0,154,1065,
86,4,-0.611796,1.05966,-0.644318,305,788,
87,0,-0.659263,0.823419,0,183,783,
87,1,-0.85836,0.986926,0,190,871,
87,2,0.0632892,2.02427,0,173,917,
87,3,1.23414,1.81402,0,156,946,
87,4,-0.0685633,2.19296,0,156,946,
87,5,0.870227,2.64526,0,165,1053,
87,6,-0.627618,1.0009,-0.644318,314,754,
88,0,-0.627618,1.0009,0,321,808,
88,1,-0.830671,0.95509,0,242,856,
88,2,0.0632892,2.02427,0,183,907,
88,3,1.23414,1.81402,0,168,932,
88,4,-0.0685633,2.19296,0,168,932,
88,5,0.870227,2.64526,0,162,1056,
88,6,-2.51838,7.65523,0,152,792,
89,0,0.996805,0.551516,0,215,795,
89,1,-0.569603,0.986582,0,215,795,
89,2,-0.830671,0.95509,0,284,848,
89,3,0.870227,2.64526,0,163,1055,
89,4,-2.51838,7.65523,0,163,791,
90,0,-0.516862,1.06234,0,405,809,
90,1,-0.735737,1.08143,0,290,878,
90,2,0.870227,2.64526,0,163,1055,
90,3,-1.08778,2.97162,0,165,1064,
90,4,0,3.16446,0,165,1064,
91,0,-0.498403,1.0244,0,322,797,
91,1,-0.694863,1.10814,0,248,868,
91,2,0.870227,2.64526,0,161,1057,
91,3,-2.49201,2.86527,0,151,992,
92,0,-0.443025,1.09519,0,320,804,
92,1,-0.57224,1.17616,0,229,874,
92,2,0.870227,2.64526,0,163,1054,
92,3,-0.280846,2.9825,0,157,1094,
93,0,-0.332269,1.13371,0,374,812,
93,1,-0.632892,1.19265,0,157,929,
93,2,1.16558,1.85881,0,155,945,
93,3,0.870227,2.64526,0,160,1056,
93,4,-0.280846,2.9825,0,156,1093,
93,5,-2.49201,2.86527,0,153,995,
93,6,-0.200416,1.59075,-0.644318,174,962,
94,0,-0.213601,1.119,0,284,799,
94,1,-0.854405,0.753514,0,284,799,
94,2,-0.565648,1.27229,0,245,915,
94,3,0.129216,2.06341,0,155,927,
94,4,0.870227,2.64526,0,167,1051,
94,5,-0.0474669,1.5182,-0.644318,189,900,
95,0,-0.147675,1.17213,0,346,803,
95,1,-0.28612,1.2763,0,219,865,
95,2,0,1.47675,0,182,948,
95,3,0.870227,2.64526,0,161,1056,
96,0,-0.152949,1.21399,0,306,824,
96,1,0.138445,1.47024,0,203,946,
96,2,1.23414,1.81402,0,153,946,
96,3,0.870227,2.64526,0,172,1046,
97,0,-0.759471,0.66979,0,184,785,
97,1,-0.118667,1.26021,0,330,863,
97,2,0.17932,1.4233,0,198,921,
97,3,1.16558,1.85881,0,165,934,
97,4,0.870227,2.64526,0,167,1053,
98,0,-0.759471,0.66979,0,172,790,
98,1,0.0369187,1.18082,0,299,814,
98,2,-0.0817486,1.30542,0,267,869,
98,3,0.313809,1.39981,0,154,947,
98,4,0.95725,2.61503,0,168,1051,
98,5,-2.51838,7.65523,0,165,769,
99,0,-0.890005,0.711113,0,201,796,
99,1,0.996805,0.551516,0,201,796,
99,2,0,1.30798,0,314,840,
99,3,0.369187,1.42986,0,158,955,
99,4,0.870227,2.64526,0,172,1049,
99,5,-2.51838,7.65523,0,170,764,
100,0,0.0421928,1.34951,0,322,877,
100,1,0.427202,1.45763,0,153,960,
100,2,1.23414,1.81402,0,160,945,
100,3,0.870227,2.64526,0,178,1049,
100,4,-2.51838,7.65523,0,157,781,
100,5,0.978346,4.36412,1.28864,212,746,
101,0,-0.758152,0.733384,0,183,780,
101,1,-0.890005,0.711113,0,211,798,
101,2,0.996805,0.551516,0,211,798,
101,3,0.0421928,1.34951,0,236,887,
101,4,-0.288757,3.06651,0,187,1060,
101,5,-2.51838,7.65523,0,178,761,
101,6,0.474669,1.44287,0.644318,212,919,
102,0,-0.754197,0.796634,0,211,787,
102,1,0.174045,1.38144,0,229,907,
102,2,-2.51838,7.65523,0,162,780,
102,3,0.53664,1.466,0.644318,235,926,
103,0,-0.788478,0.762719,0,243,783,
103,1,0.224149,1.41694,0,228,933,
103,2,1.23414,1.81402,0,161,948,
103,3,-0.137127,2.18974,0,161,948,
103,4,-0.187231,2.98983,0,151,1081,
103,5,-2.51838,7.65523,0,152,783,
104,0,-0.82276,0.725606,0,215,785,
